user_id,article_1,article_2,article_3,article_4,article_5
224424,96210,285377,285675,293513,236610
224425,271262,96210,313920,283764,236566
224426,96210,194289,236610,285675,293513
224427,336220,354086,289090,277492,337192
224428,225010,157798,285377,285675,271262
224429,96210,284583,20691,284773,336245
224430,162655,272143,156560,158536,199198
224431,288320,336223,59057,233595,214206
224432,156560,64329,272143,156624,156447
224433,96210,20691,271262,284583,284773
224434,59057,140659,133160,161506,63307
224435,160565,207603,331116,202355,157478
224436,303565,159177,234987,160129,129434
224437,254489,272143,182394,162655,199198
224438,183176,284339,129799,119534,111043
224439,84874,304932,303433,85043,84907
224440,293301,233717,159762,236478,237257
224441,111043,128260,233688,119534,336245
224442,336254,157478,331116,97530,285849
224443,124749,140528,160940,158906,272218
224444,202388,183176,206735,235854,336220
224445,277107,202320,36162,205824,235105
224446,156560,162655,272143,156447,162765
224447,199198,272143,160417,160974,166581
224448,284470,206415,235105,57442,277107
224449,272143,199198,160417,160974,166581
224450,331116,336254,57966,63304,277712
224451,162655,272143,158536,156560,199198
224452,331116,97530,57966,289003,283791
224453,272143,199198,166581,162655,236171
224454,50644,36162,70986,277107,107299
224455,336380,286128,198199,31520,129434
224456,272143,160417,156560,160974,162765
224457,160417,272143,162655,199198,156560
224458,183176,70591,236904,128260,47854
224459,168623,123909,276970,285379,299152
224460,270607,245161,50504,158882,96210
224461,272143,198659,182394,162655,166581
224462,183522,277107,181668,331116,352979
224463,336245,20691,96210,337441,96103
224464,64329,198659,156447,199198,160148
224465,336223,59057,48403,31836,159190
224466,50644,70986,205824,36162,234308
224467,336245,355177,96210,355161,355155
224468,313602,293050,96755,272218,284985
224469,235105,36162,206415,277107,206571
224470,39894,30389,352979,331116,283009
224471,20292,272143,162655,20553,199198
224472,160417,272143,199198,162655,156560
224473,39894,277107,283009,30389,331116
224474,36162,277107,50644,211442,234481
224475,331116,209013,336254,157478,289003
224476,181585,111043,128260,119534,289090
224477,257291,293301,233717,42873,289126
224478,162655,272143,158536,156560,199198
224479,277107,289003,331116,362914,36162
224480,162655,64329,272143,158536,156560
224481,65991,271262,285377,285675,96210
224482,289090,336220,234267,235616,336221
224483,124350,123826,124748,124734,293050
224484,285377,293513,20691,284583,271262
224485,119193,48403,225019,159190,271261
224486,168623,271921,160131,257291,285719
224487,162655,272143,156560,158536,199198
224488,158906,272218,160940,293114,293050
224489,272143,156560,158536,160974,199198
224490,73271,73413,277107,283009,62465
224491,199198,160417,272143,160974,166581
224492,59057,133160,303180,31836,336223
224493,96210,271262,284583,57616,336245
224494,124350,124748,123289,293050,124734
224495,65991,285675,96210,194289,271262
224496,270607,245161,158882,96210,50504
224497,336220,289090,234269,234698,32082
224498,202355,331116,292594,237822,218028
224499,336245,20691,288440,337441,32088
224500,272143,162655,285638,307856,160417
224501,183176,159938,277492,354086,307779
224502,331116,209236,218028,214753,215613
224503,336223,119193,48403,59057,225019
224504,236951,273397,124194,123289,284422
224505,58580,271262,313920,96210,225010
224506,123826,124350,123289,293050,293114
224507,199198,272143,160974,160417,166581
224508,160417,162655,272143,199198,156560
224509,272143,198659,182394,162655,166581
224510,199198,272143,160974,160417,166581
224511,199198,156560,198659,162655,166581
224512,36162,50644,277107,30760,234481
224513,111043,120967,128260,119534,84914
224514,331116,199474,96141,145510,214753
224515,293050,336314,96480,123826,124176
224516,156279,209122,50644,36162,70986
224517,336221,156964,64409,235870,300082
224518,293114,124749,160940,313996,337735
224519,199198,198659,156560,166581,162655
224520,272143,199198,156560,162655,224658
224521,157078,96635,96130,207994,58193
224522,273397,272143,156560,199198,160974
224523,331116,202355,218028,158541,157815
224524,129434,198199,348113,156355,158047
224525,208582,208981,199474,202652,209348
224526,161801,336221,336223,160445,300082
224527,235616,277491,336220,336221,234269
224528,166176,156622,161858,156560,160974
224529,233717,257291,159762,276946,214800
224530,209245,107134,199474,208583,107245
224531,123289,124177,124194,123757,124734
224532,303565,159177,31520,129434,336380
224533,272143,162655,160417,199198,156560
224534,272143,234189,42492,66421,235154
224535,272218,284985,124749,123613,124177
224536,160417,162655,272143,156560,199198
224537,183176,284090,119534,128260,159938
224538,162655,272143,160417,158536,156560
224539,315088,313242,312531,336223,313355
224540,162655,272143,156560,158536,199198
224541,272143,273397,199198,162655,225055
224542,87228,87174,354824,87224,87166
224543,183176,233688,129799,111043,284339
224544,211442,161526,158331,156158,36162
224545,48409,215693,276704,250063,195087
224546,199198,156560,162655,166581,225055
224547,348112,183176,336245,285533,233688
224548,202355,215613,214753,315146,158541
224549,234698,156964,235870,58565,242596
224550,272143,198659,182394,162655,166581
224551,162655,272143,156560,199198,158536
224552,58333,95519,97108,59681,97459
224553,336223,95716,119193,336499,315105
224554,141004,59057,87224,124353,87174
224555,293513,288528,57748,159275,336934
224556,272143,162655,160417,156560,158536
224557,218028,202355,214753,199474,158541
224558,293513,337143,205869,209348,202652
224559,31520,129434,336380,133160,159177
224560,50644,205824,36162,70986,234308
224561,160417,272143,199198,162655,156560
224562,235616,29953,336221,234698,300082
224563,160417,162655,272143,199198,156560
224564,272143,199198,284312,162655,160974
224565,336223,119193,129165,315105,95716
224566,336220,289090,237618,284096,337192
224567,336245,84914,84618,96210,50400
224568,288440,336245,96210,183176,233742
224569,160417,272143,162655,199198,156560
224570,162655,156560,199198,272143,284312
224571,277107,283009,336254,331116,39894
224572,272143,118357,119586,119594,162655
224573,255354,237822,161872,199474,70217
224574,351364,353633,321336,351875,352673
224575,199198,198659,156560,166581,162655
224576,225010,271262,202416,300884,284773
224577,272143,269672,162655,199198,156560
224578,20691,336245,337441,288440,32088
224579,272143,199198,162655,166581,300470
224580,336380,156355,128879,140528,214474
224581,156964,336221,64409,235870,214631
224582,235616,32082,352902,289090,336221
224583,283009,277107,336254,39894,331116
224584,181585,111043,128260,119534,233688
224585,336380,129434,303565,31520,303331
224586,218028,214753,87215,87213,162378
224587,162655,272143,158536,156560,199198
224588,181585,128260,119534,111043,47854
224589,272143,160417,156560,160974,199198
224590,284547,313431,235230,199197,156560
224591,331116,218028,162378,209236,202559
224592,162655,272143,158536,156560,199198
224593,175040,156560,156624,158536,162655
224594,289090,336220,234267,235616,234698
224595,162655,272143,156560,158536,199198
224596,272143,156560,199198,160974,166581
224597,277107,235105,202320,158772,206571
224598,272143,199198,166581,160417,162655
224599,236610,285675,293513,284773,194923
224600,336254,352979,289003,39894,283009
224601,272143,198659,182394,162655,224658
224602,285663,31836,288320,233595,70830
224603,331116,207603,157478,289003,202381
224604,336254,218028,57966,157478,202355
224605,289090,354086,128260,336220,307779
224606,331116,237822,337166,157478,199372
224607,272143,156560,64329,162655,156447
224608,96210,337143,162817,57748,183176
224609,124749,284985,160940,160158,123289
224610,331116,199474,215613,157815,315146
224611,20691,336245,337441,284583,96103
224612,272143,198659,261612,182394,288980
224613,211442,50644,30760,156279,277107
224614,234698,300082,336221,293218,161149
224615,336220,289090,277491,235616,235854
224616,272143,198659,182394,162655,166581
224617,272143,198659,182394,162655,166581
224618,336220,234269,234698,277491,32082
224619,272218,338339,240233,284985,293114
224620,183176,208150,162070,208562,233688
224621,39894,283009,352979,336254,289003
224622,235616,235524,208237,234267,207848
224623,71236,69461,70986,70682,70677
224624,237822,70217,199474,206763,255354
224625,133160,234987,299841,129434,303565
224626,336254,283009,39894,277107,157478
224627,159938,181585,119534,111043,128260
224628,211442,36162,50644,30760,156158
224629,198659,156560,162655,166581,224658
224630,161801,270799,214283,63307,236541
224631,162655,272143,156560,158536,199198
224632,64409,234698,235870,300082,336221
224633,160417,272143,162655,199198,156560
224634,158906,124749,160940,337735,293114
224635,156843,336220,289090,235854,354086
224636,235854,277492,288435,128260,70591
224637,87215,87194,87213,87216,331116
224638,156560,272143,162655,160974,218337
224639,202381,277107,206785,207603,39894
224640,240233,123613,338339,124549,160940
224641,272143,198659,162655,182394,166581
224642,199198,272143,160417,160974,166581
224643,199198,272143,160974,160417,166581
224644,129434,284985,156355,160940,198225
224645,202320,235105,206785,207758,206571
224646,162655,272143,158536,156560,199198
224647,160417,272143,199198,162655,156560
224648,162655,272143,156560,158536,199198
224649,362914,119050,118822,237385,118286
224650,16470,15306,14345,15636,17080
224651,331116,218028,199474,145510,202355
224652,70679,71236,70680,124749,124350
224653,162655,272143,156560,158536,199198
224654,205824,50644,70986,36162,277107
224655,293114,123909,284985,124748,96755
224656,272143,162655,156560,160974,199198
224657,336380,286128,129434,303565,158047
224658,58580,277067,236566,96210,283764
224659,336223,119193,207813,31836,285663
224660,284985,160940,160158,124749,337735
224661,257291,108855,286321,156723,168798
224662,199198,160417,272143,160974,166581
224663,158536,160148,313431,156447,159762
224664,272143,199198,162655,182394,198659
224665,199474,96141,215613,315146,199372
224666,61594,199474,215613,199372,315146
224667,277107,202320,202381,207603,235105
224668,161506,191895,264069,63307,59057
224669,272143,160417,160974,156560,199198
224670,236610,271262,157798,194289,284773
224671,95716,315105,271261,352983,336223
224672,96210,336245,285377,293513,284583
224673,199198,272143,198659,162655,182394
224674,95716,234698,32082,29953,235870
224675,271262,65991,96210,58580,313920
224676,119193,48403,225019,270229,159190
224677,272143,175040,64329,199198,324823
224678,272143,156560,158082,160417,158536
224679,288482,183176,277492,234267,235854
224680,162655,160417,272143,156560,160974
224681,272143,198659,162655,182394,166581
224682,235105,283009,289003,206415,57966
224683,288440,336245,96210,233688,233742
224684,352979,277107,331116,202320,30389
224685,59057,63307,214206,233595,133160
224686,156560,199198,198659,162655,166581
224687,235105,36162,50644,277107,209122
224688,273397,207994,207982,157078,202672
224689,272143,156624,199197,158536,156619
224690,235105,158772,206415,50644,39894
224691,156560,272143,158536,160974,199198
224692,225010,271262,58580,283764,202476
224693,207797,207714,208596,206711,114457
224694,272143,62714,62748,62599,277282
224695,336245,96210,223947,218350,220544
224696,272143,160417,156560,160974,199198
224697,272218,123909,284985,123613,124549
224698,289090,32082,336220,336221,352902
224699,272143,162655,156560,158536,160974
224700,182394,199197,64329,156560,224658
224701,119534,215674,354086,336220,159938
224702,348112,208150,285533,183176,336245
224703,331116,157478,289003,97530,57966
224704,336245,20691,96210,96103,162139
224705,206808,15418,338350,235440,285342
224706,160417,162655,272143,199198,156560
224707,162655,272143,156560,158536,199198
224708,284583,332198,96210,20691,271262
224709,183176,111043,215993,283505,236517
224710,235616,289090,234267,160142,277491
224711,199198,156560,198659,162655,166581
224712,331116,202355,237822,218028,158541
